name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Ewha Womans University,ewha-womans-university,logo/bd7393899.png,601-700,South Korea,kr,14-18,,0,0,6.6,5,25.9,14.4
Fujian Agriculture and Forestry University,fujian-agriculture-and-forestry-university,logo/45877801.png,601-700,China,cn,111-129,,0,0,0,10.5,27.6,11.7
Fujian Medical University,fujian-medical-university,logo/25946848.png,601-700,China,cn,111-129,,0,0,0,2,35.3,14.5
Fujian Normal University,fujian-normal-university,logo/63841113.png,601-700,China,cn,111-129,,0,0,6.6,4.5,25.7,9.8
Guizhou University,guizhou-university,logo/47002167.png,601-700,China,cn,111-129,,0,0,0,3.2,36.3,11.8
Harbin Medical University,harbin-medical-university,logo/97930562.png,601-700,China,cn,111-129,,0,0,0,1.4,30.2,20.8
Hasselt University,hasselt-university,logo/e1e2d8a2b.png,601-700,Belgium,be,8,,0,0,9.3,4.1,18.6,26
Henan Normal University,henan-normal-university,logo/83132958.png,601-700,China,cn,111-129,,0,0,6.6,4.4,26,9.4
Hong Kong Baptist University,hong-kong-baptist-university,logo/a8fea0098.png,601-700,China-Hong Kong,hk,6,,0,0,6.6,6.9,25,16.3
Indian Institute of Technology Kharagpur,indian-institute-of-technology-kharagpur,logo/b6298ef1e.png,601-700,India,in,2-4,,0,0,6.6,0,28.9,12.7
Indian Institute of Technology Delhi,indian-institute-of-technology-delhi,logo/272613933.png,601-700,India,in,2-4,,0,0,0,5.4,30,13.1
INHA University,inha-university,logo/8cbf3f563.png,601-700,South Korea,kr,14-18,,0,0,6.6,3.8,25.6,15.2
Kitasato University,kitasato-university,logo-jpg/307b2b66c00.jpg,601-700,Japan,jp,15-19,,0,13.8,0,5.2,18.6,10.2
Konkuk University,konkuk-university,logo-jpg/74a0498ae00.jpg,601-700,South Korea,kr,14-18,,0,0,6.6,4.8,25.7,13.7
Liverpool John Moores University,liverpool-john-moores-university,logo-jpg/5ce5ca56c00.jpg,601-700,United Kingdom,gb,41-45,,0,0,6.6,8,21.3,12.4
Loughborough University,loughborough-university,logo/214427e84.png,601-700,United Kingdom,gb,41-45,,0,0,6.6,4.3,26.7,16.1
Mahidol University,mahidol-university,logo/4d0b8e15d.png,601-700,Thailand,th,2-3,,0,0,0,5.6,33.8,14.7
Mansoura University,mansoura-university,logo-jpg/424a6c55e00.jpg,601-700,Egypt,eg,2-4,,0,0,0,1.4,33.1,14.3
Marche Polytechnic University,marche-polytechnic-university,logo/5c0e594b0.png,601-700,Italy,it,25-31,,0,0,9.3,3.4,21.1,19.2
Medical University of Graz,medical-university-of-graz,logo/e391440d1.png,601-700,Austria,at,8,,0,6.5,0,3.8,22.4,23.9
Nanjing University of Chinese Medicine,nanjing-university-of-chinese-medicine,logo/52052341.png,601-700,China,cn,111-129,,0,0,6.6,5.1,27,13.3
Nantong University,nantong-university,logo/39196558.png,601-700,China,cn,111-129,,0,0,0,3.8,32.9,11.5
National Polytechnic Institute,national-polytechnic-institute,logo/00e5ce236.png,601-700,Mexico,mx,2,,0,0,0,4.3,32.4,14.1
National Sun Yat-Sen University,national-sun-yat-sen-university,logo/d1665b066.png,601-700,China-Taiwan,tw,6-10,,0,0,9.3,3,24.1,18.2
National Taiwan University of Science and Technology,national-taiwan-university-of-science-and-technology,logo/0e80a3317.png,601-700,China-Taiwan,tw,6-10,,0,0,9.3,1.4,23.1,18.7
Naval Medical University,the-second-military-medical-university,logo/52521841.png,601-700,China,cn,111-129,,0,0,6.6,6.7,27,12.3
NOVA University Lisbon,nova-university-lisbon,logo/97301bf0b.png,601-700,Portugal,pt,6,,0,0,6.6,7.2,24.3,15
Osaka Metropolitan University,osaka-metropolitan-university,logo/a47a60671.png,601-700,Japan,jp,15-19,,14.8,0,0,3.8,25.8,12.1
Palacký University Olomouc,palack-university-olomouc,logo/056540e81.png,601-700,Czech Republic,cz,3-4,,0,0,6.6,6.6,21.8,20.5
Polytechnic University of Turin,polytechnic-university-of-turin,logo-jpg/145b9cd4f00.jpg,601-700,Italy,it,25-31,,0,0,0,5.9,28,17.8
Pontifical Catholic University of Chile,pontifical-catholic-university-of-chile,logo/3d8bbe26f.png,601-700,Chile,cl,2,,0,0,0,9.4,29.6,13.4
San Diego State University,san-diego-state-university,logo/e19bd5ec8.png,601-700,United States,us,145-157,,0,0,6.6,5,24.4,15.7
Semmelweis University,semmelweis-university,logo/56aa90fd2.png,601-700,Hungary,hu,2,,0,0,9.3,6.9,22.1,10.7
Shandong Agricultural University,shandong-agricultural-university,logo/29659511.png,601-700,China,cn,111-129,,0,0,9.3,5.2,25.4,11.6
Shandong Normal University,shandong-normal-university,logo/91702072.png,601-700,China,cn,111-129,,0,0,9.3,1.4,29.2,11.6
Shinshu University,shinshu-university,logo/2f6bf8577.png,601-700,Japan,jp,15-19,,0,0,9.3,6.1,20.4,12
University at Albany (State University of New York),university-at-albany-state-university-of-new-york,logo/3cc2bc883.png,601-700,United States,us,145-157,,0,0,6.6,5,22.4,17.4
SUNY Downstate Health Sciences University,state-university-of-new-york-health-science-center-at-brooklyn,logo/611e47699.png,601-700,United States,us,145-157,,0,14.1,0,4.8,14.7,16.6
Taipei Medical University,taipei-medical-university,logo/e9c23fec2.png,601-700,China-Taiwan,tw,6-10,,0,0,0,2.9,29.6,19.2
The University of Alabama - Tuscaloosa,the-university-of-alabama-tuscaloosa,logo/20a397f37.png,601-700,United States,us,145-157,,0,0,0,7.2,29,14.3
The University of Texas at Arlington,the-university-of-texas-at-arlington,logo/7c2129da5.png,601-700,United States,us,145-157,,0,0,6.6,4.1,23.2,16.3
Tokyo University of Science,tokyo-university-of-science,logo/16303ca23.png,601-700,Japan,jp,15-19,,11.7,0,6.6,5.7,20.4,10.2
Umea University,umea-university,logo/bb8830f26.png,601-700,Sweden,se,11,,0,0,0,9.7,29.1,15.5
University of Arkansas for Medical Sciences,university-of-arkansas-for-medical-sciences,logo-jpg/19353cf6900.jpg,601-700,United States,us,145-157,,0,0,6.6,3.5,20.2,27.2
University of Campania Luigi Vanvitelli,university-of-campania-luigi-vanvitelli,logo/39bbce3ce.png,601-700,Italy,it,25-31,,0,0,6.6,2.5,28.2,18.8
Universitat Jaume I,universitat-jaume-i,logo-jpg/641483fb200.jpg,601-700,Spain,es,14-20,,0,0,11.4,1.4,20.1,18.9
University of Alaska - Fairbanks,university-of-alaska-fairbanks,logo/2e039f99b.png,601-700,United States,us,145-157,,0,0,9.3,8.7,16.1,22.4
University of Bremen,university-of-bremen,logo/03ecf2289.png,601-700,Germany,de,37-40,,0,0,0,14.3,24.6,12.2
University of Castilla–La Mancha,university-of-castilla-la-mancha,logo/85fc3fbb4.png,601-700,Spain,es,14-20,,0,0,6.6,2.9,25,15.5
University of Clermont Auvergne,university-of-clermont-auvergne,logo/84c2891bd.png,601-700,France,fr,19,,0,0,6.6,4.5,25.5,13.6
University of Delhi,university-of-delhi,logo/72475efd1.png,601-700,India,in,2-4,,0,0,6.6,2.5,26.8,11.9
University of Ferrara,university-of-ferrara,logo/bc02ceb50.png,601-700,Italy,it,25-31,,0,0,6.6,5.2,24.6,19.9
University of Giessen,university-of-giessen,logo-jpg/faa54a30300.jpg,601-700,Germany,de,37-40,,0,0,6.6,5.7,26.5,12
University of Greenwich,university-of-greenwich,logo-jpg/5ddeec0af00.jpg,601-700,United Kingdom,gb,41-45,,16.6,0,6.6,4.3,16,13.2
University of Haifa,university-of-haifa,logo/391929002.png,601-700,Israel,il,7,,0,0,0,6.1,28.5,19.8
University of Halle-Wittenberg,university-of-halle-wittenberg,logo/5f7377c92.png,601-700,Germany,de,37-40,,0,0,0,12.2,23.7,11.5
University of Health Sciences Turkey,university-of-health-sciences-turkey,logo/21086e34f.png,601-700,Turkey,tr,2,,0,0,0,1.4,33.3,14.4
University of Iceland,university-of-iceland,logo/9a47b4e40.png,601-700,Iceland,is,1,,0,0,6.6,11.4,21.2,10.7
University of Ljubljana,university-of-ljubljana,logo/80e7fc5ba.png,601-700,Slovenia,si,1,,0,0,0,4.5,33.2,15.2
University of Luebeck,university-of-luebeck,logo/3aa78e7be.png,601-700,Germany,de,37-40,,0,0,13.2,6.6,19.2,10.4
University of Luxembourg,university-of-luxembourg,logo/7ed2f6188.png,601-700,Luxembourg,lu,1,,0,0,13.2,5.6,21.6,11.1
University of New Hampshire,university-of-new-hampshire,logo/b88720b82.png,601-700,United States,us,145-157,,0,0,6.6,8.1,19.8,16
University of Oviedo,university-of-oviedo,logo/0468e16fc.png,601-700,Spain,es,14-20,,0,0,6.6,6.3,25.8,13.5
University of Plymouth,university-of-plymouth,logo/13cde6e5c.png,601-700,United Kingdom,gb,41-45,,0,0,9.3,7.8,19.4,18.3
University of Santiago Compostela,university-of-santiago-compostela,logo/34c4152c0.png,601-700,Spain,es,14-20,,0,0,0,9.2,29.2,15
University of Science - Malaysia,university-of-science-malaysia,logo-jpg/0bbca4da200.jpg,601-700,Malaysia,my,3,,0,0,0,2.9,33.1,14.3
University of Seville,university-of-seville,logo/d4fff047e.png,601-700,Spain,es,14-20,,0,0,0,5.5,34.3,13.3
University of Siena,university-of-siena,logo/96bc4b43f.png,601-700,Italy,it,25-31,,0,0,6.6,6.6,23.4,18.9
University of the Balearic Islands,university-of-the-balearic-islands,logo-jpg/ef1f271ff00.jpg,601-700,Spain,es,14-20,,0,0,9.3,4.9,20.1,18.8
University of Toledo,university-of-toledo,logo/4c7aaf8db.png,601-700,United States,us,145-157,,0,0,9.3,8.2,18.3,16.3
University of Trieste,university-of-trieste,logo-jpg/bb3b959fc00.jpg,601-700,Italy,it,25-31,,0,0,0,8.6,24.7,20.1
University of Tromso,university-of-tromso,logo/ad62116a7.png,601-700,Norway,no,4,,0,0,6.6,6.1,26.5,15.2
University of Ulsan,university-of-ulsan,logo-jpg/4a4d71a2d00.jpg,601-700,South Korea,kr,14-18,,0,0,0,5.6,31.5,15.9
University of Zaragoza,university-of-zaragoza,logo-jpg/46f672da900.jpg,601-700,Spain,es,14-20,,0,0,0,6.7,30.7,14.2
Wayne State University,wayne-state-university,logo/26c477d65.png,601-700,United States,us,145-157,,0,0,0,5.7,30.5,14.4
Wenzhou University,wenzhou-university,logo/87896146.png,601-700,China,cn,111-129,,0,0,9.3,2,25.7,12.2
Yanshan University,yanshan-university,logo/79375733.png,601-700,China,cn,111-129,,0,0,0,6.8,29.7,12
Air Force Medical University,air-force-medical-university,logo/77870364.png,701-800,China,cn,130-147,,0,0,0,6.3,27.3,12
Al-Azhar University,al-azhar-university,logo-jpg/6be6be47a00.jpg,701-800,Egypt,eg,5,,0,0,0,2,30.7,13.3
American University of Beirut,american-university-of-beirut,logo/6e606e698.png,701-800,Lebanon,lb,1,,0,0,11.4,2,19.8,9.9
Army Medical University,army-medical-university,logo/45762099.png,701-800,China,cn,130-147,,0,0,0,9.2,26.2,12
Banaras Hindu University,banaras-hindu-university,logo/adba1be28.png,701-800,India,in,5-8,,0,0,6.6,2.5,25.1,11.2
Beijing Forestry University,beijing-forestry-university,logo/43861010.png,701-800,China,cn,130-147,,0,0,0,3.7,30.1,14
Bielefeld University,bielefeld-university,logo/f6151fa61.png,701-800,Germany,de,41-42,,0,0,6.6,4.2,24,10.9
Brno University of Technology,brno-university-of-technology,logo-jpg/7e8dd9f6f00.jpg,701-800,Czech Republic,cz,5,,0,0,6.6,4.1,19.7,16
Brunel University London,brunel-university,logo/92f97cee2.png,701-800,United Kingdom,gb,46-51,,0,0,6.6,2,23.1,16.2
Catholic University of Korea,catholic-university-of-korea,logo-jpg/7404420eb00.jpg,701-800,South Korea,kr,19-23,,0,0,0,2.5,28.6,13.7
Changsha University of Science and Technology,changsha-university-of-science-and-technology,logo/12224674.png,701-800,China,cn,130-147,,0,0,9.3,0,24.4,9.8
Chung-Ang University,chung-ang-university,logo/e39be4ca7.png,701-800,South Korea,kr,19-23,,0,0,0,3.2,29,14.5
Chungbuk National University,chungbuk-national-university,logo/28cde693c.png,701-800,South Korea,kr,19-23,,0,0,6.6,2.5,23.4,14.8
Chungnam National University,chungnam-national-university,logo-jpg/758b6125200.jpg,701-800,South Korea,kr,19-23,,0,0,0,2.5,30.1,15.7
Copenhagen Business School,copenhagen-business-school,logo/53722c4c3.png,701-800,Denmark,dk,6,,0,0,9.3,,18.5,10.1
Donghua University,donghua-university,logo/41255312.png,701-800,China,cn,130-147,,0,0,0,1.4,31.8,14.6
Federal University of Parana,federal-university-of-parana,logo/d81cc762d.png,701-800,Brazil,br,7-10,,0,0,0,2.5,30.5,13.2
Federal University of Santa Catarina,federal-university-of-santa-catarina,logo/e73711102.png,701-800,Brazil,br,7-10,,0,0,0,3.7,28.5,12.4
Federal University of Sao Paulo,federal-university-of-sao-paulo,logo/f4b42a879.png,701-800,Brazil,br,7-10,,0,0,0,3.5,29.3,12.7
Foshan University,fo-shan-da-xue,logo/52972913.png,701-800,China,cn,130-147,,0,0,9.3,2.9,21.1,11.9
Hacettepe University,hacettepe-university,logo/2cc9b991d.png,701-800,Turkey,tr,3-4,,0,0,0,2.5,31.2,13.5
Hebei University of Technology,hebei-university-of-technology,logo/23684464.png,701-800,China,cn,130-147,,0,0,0,1.4,31.5,12.3
Heilongjiang University,heilongjiang-university,logo/73169357.png,701-800,China,cn,130-147,,0,0,13.2,1.4,18.7,9.1
HSE University,hse-university,logo/6a8cdff3a.png,701-800,Russia,ru,4-7,,0,0,0,,26.7,13
Indian Institute of Technology Madras,indian-institute-of-technology-madras,logo/ad4262bf7.png,701-800,India,in,5-8,,0,0,0,2.9,29,12.5
INSA Toulouse,insa-toulouse,logo-jpg/e7dbbfd8200.jpg,701-800,France,fr,20-22,,0,0,11.4,4.5,11.8,22.2
Istanbul Technical University,istanbul-technical-university,logo/a15dc9875.png,701-800,Turkey,tr,3-4,,0,0,6.6,2.5,25.9,11.6
Jawaharlal Nehru University,jawaharlal-nehru-university,logo/b5167187f.png,701-800,India,in,5-8,,13.8,0,6.6,2.5,18,9.3
Jeonbuk National University,chonbuk-national-university,logo-jpg/3e994399800.jpg,701-800,South Korea,kr,19-23,,0,0,0,4.2,28.7,14.9
Juntendo University,juntendo-university,logo-jpg/1fd69f0e000.jpg,701-800,Japan,jp,20-23,,0,0,6.6,5,23.2,10.6
Kent State University,kent-state-university,logo/d11e987c0.png,701-800,United States,us,158-171,,0,0,9.3,3.8,19.2,12.8
Kindai University,kindai-university,logo/c3bdcc583.png,701-800,Japan,jp,20-23,,0,0,9.3,5.4,20.6,10
Massey University,massey-university,logo/e2b89e96d.png,701-800,New Zealand,nz,5,,0,0,0,4.5,25.8,16.7
Medical College of Wisconsin,medical-college-of-wisconsin,logo/572f5a817.png,701-800,United States,us,158-171,,0,0,0,8.7,26.5,11.4
Memorial University of Newfoundland,memorial-university-of-newfoundland,logo/80dcf66c1.png,701-800,Canada,ca,23-24,,0,0,6.6,5,21.7,12.6
National Chung Hsing University,national-chung-hsing-university,logo/9e7ebc12b.png,701-800,China-Taiwan,tw,11-12,,0,0,0,3.5,26.7,15.7
National Yunlin University of Science and Technology,national-yunlin-university-of-science-and-technology,logo/beafec3ea.png,701-800,China-Taiwan,tw,11-12,,0,0,11.4,1.4,18.7,18.4
New Jersey Institute of Technology,new-jersey-institute-of-technology,logo/94bfc81cf.png,701-800,United States,us,158-171,,0,0,6.6,7.7,16.4,17.9
North China Electric Power University,north-china-electric-power-university,logo/13312897.png,701-800,China,cn,130-147,,0,0,0,0,33.5,12.5
Norwegian University of Life Sciences,norwegian-university-of-life-sciences,logo/c97f81e59.png,701-800,Norway,no,5,,0,0,6.6,6.1,18.5,17.4
Nottingham Trent University,nottingham-trent-university,logo/0afaf15db.png,701-800,United Kingdom,gb,46-51,,0,0,6.6,1.4,21.8,16.4
Novosibirsk State University,novosibirsk-state-university,logo/87be4aa46.png,701-800,Russia,ru,4-7,,12.8,0,0,4.3,22.6,10.7
Ohio University,ohio-university,logo/c087039d3.png,701-800,United States,us,158-171,,12.8,0,0,8.4,17.2,14.1
Old Dominion University,old-dominion-university,logo/a8a7ded5c.png,701-800,United States,us,158-171,,0,0,6.6,6.7,19.5,14.4
Orebro University,orebro-university,logo/a3ea72a42.png,701-800,Sweden,se,12,,0,0,6.6,3,21.6,18.4
Polytechnic University of Catalonia,polytechnic-university-of-catalonia,logo/fe4e14473.png,701-800,Spain,es,21-27,,0,0,0,5.3,25.6,14.6
Polytechnic University of Madrid,polytechnic-university-of-madrid,logo/701fcabab.png,701-800,Spain,es,21-27,,0,0,0,6.3,28.5,13
Qufu Normal University,qufu-normal-university,logo/69697043.png,701-800,China,cn,130-147,,0,0,9.3,1.4,22.9,9.6
Rutgers University-Newark,rutgers-university-newark,logo/fd64c3ec5.png,701-800,United States,us,158-171,,0,0,6.6,7.7,18.6,15
Shahid Beheshti University of Medical Sciences,shahid-beheshti-university-of-medical-sciences,logo/aa64e79ce.png,701-800,Iran,ir,4-7,,0,0,0,3.2,29.4,12.7
Shandong First Medical University,shandong-first-medical-university,logo/50428150.png,701-800,China,cn,130-147,,0,0,0,2.5,31.3,12.9
Shantou University,shantou-university,logo/34125242.png,701-800,China,cn,130-147,,0,0,0,4.8,26.8,13.8
Shanxi University,shanxi-university,logo/45548865.png,701-800,China,cn,130-147,,0,0,0,6.9,28.3,10.6
Sharif University of Technology,sharif-university-of-technology,logo/3a61a30e3.png,701-800,Iran,ir,4-7,,14.8,0,0,2.9,24.4,11.5
Sichuan Agricultural University,sichuan-agricultural-university,logo/22750663.png,701-800,China,cn,130-147,,0,0,0,4.8,30.3,10.2
Skolkovo Institute of Science and Technology,skolkovo-institute-of-science-and-technology,logo/8f5597566.png,701-800,Russia,ru,4-7,,0,0,9.3,8.9,17.3,9.3
Southern Methodist University,southern-methodist-university,logo/f3ab12423.png,701-800,United States,us,158-171,,10.5,0,6.6,3.5,16.2,15.3
Syracuse University,syracuse-university,logo/b8c081d63.png,701-800,United States,us,158-171,,0,0,0,11.3,22.3,12.3
Taiyuan University of Technology,taiyuan-university-of-technology,logo/32584796.png,701-800,China,cn,130-147,,0,0,0,4.5,31.6,10.7
Tarbiat Modares University,tarbiat-modares-university,logo-jpg/8c9a1f9a900.jpg,701-800,Iran,ir,4-7,,0,0,0,3.8,29,12.6
Technical University of Braunschweig,technical-university-of-braunschweig,logo/1ab78ffa1.png,701-800,Germany,de,41-42,,11.7,0,0,7.4,20.4,10
The Open University,the-open-university,logo-jpg/ad501b36300.jpg,701-800,United Kingdom,gb,46-51,,0,0,6.6,9.1,18.6,11.1
The Royal Veterinary College,the-royal-veterinary-college,logo/c6d72da00.png,701-800,United Kingdom,gb,46-51,,0,0,6.6,9.8,13,23.1
Tilburg University,tilburg-university,logo/ae935574f.png,701-800,Netherlands,nl,13,,0,0,0,,24.1,16.7
Tokyo Medical and Dental University,tokyo-medical-and-dental-university,logo/f08405847.png,701-800,Japan,jp,20-23,,0,0,0,8.2,24.4,14.8
University of Engineering and Technology (UET),university-of-engineering-and-technology-uet,logo/085136a14.png,701-800,Pakistan,pk,2-3,,0,0,0,1.4,30.7,13.2
University of Maryland - Baltimore County,university-of-maryland-baltimore-county,logo/3ff2a8af8.png,701-800,United States,us,158-171,,0,0,6.6,9.6,16.3,16.1
University of Tennessee Health Science Center,university-of-tennessee-health-science-center,logo/b3535e77c.png,701-800,United States,us,158-171,,0,0,9.3,4.8,20.2,10.8
Universitat de Lleida,universitat-de-lleida,logo/f0984fd8b.png,701-800,Spain,es,21-27,,0,0,9.3,2.5,17.2,20
Universiti Teknologi Malaysia,universiti-teknologi-malaysia,logo/c695a775e.png,701-800,Malaysia,my,4,,0,0,6.6,0,26.6,11.8
University of Brasília,university-of-braslia,logo/703c2d82e.png,701-800,Brazil,br,7-10,,0,0,0,5,27.7,12.1
University of Burgundy,university-of-burgundy,logo/8f9fd8dc3.png,701-800,France,fr,20-22,,0,0,0,5.5,27.4,15.7
University of Crete,university-of-crete,logo/e5b9561a5.png,701-800,Greece,gr,3-4,,0,0,6.6,8,19.9,9.6
University of Cyprus,university-of-cyprus,logo/32e474f47.png,701-800,Cyprus,cy,1,,0,0,6.6,2,20.9,19.4
University of Extremadura,university-of-extremadura,logo/df0c6ceab.png,701-800,Spain,es,21-27,,0,0,6.6,3.2,23.2,15.2
University of Hull,university-of-hull,logo/e7149e8d9.png,701-800,United Kingdom,gb,46-51,,13.8,0,0,6.1,17.7,19.4
University of Idaho,university-of-idaho,logo/b4f702784.png,701-800,United States,us,158-171,,0,0,6.6,7.5,16.8,15.4
University of Jinan,university-of-jinan,logo/68479674.png,701-800,China,cn,130-147,,0,0,9.3,2,22.6,8.5
University of Jyvaskyla,university-of-jyvaskyla,logo/9494f2957.png,701-800,Finland,fi,7,,0,0,0,8.5,25.2,11.4
University of La Laguna,university-of-la-laguna,logo/403bc1694.png,701-800,Spain,es,21-27,,0,0,0,11,23.1,14.7
University of Murcia,university-of-murcia,logo/944b999d0.png,701-800,Spain,es,21-27,,0,0,0,5.7,26,13.8
University of Nantes,university-of-nantes,logo/8fcd7fad6.png,701-800,France,fr,20-22,,0,0,6.6,8.1,21.1,11.3
University of Oklahoma - Norman,university-of-oklahoma-norman,logo/a09e217f8.png,701-800,United States,us,158-171,,0,0,0,4.5,26.9,13.9
University of Patras,university-of-patras,logo/53521bcaa.png,701-800,Greece,gr,3-4,,0,0,6.6,3.5,23.3,10.5
University of Regina,university-of-regina,logo/c0ecdbbca.png,701-800,Canada,ca,23-24,,0,0,9.3,5.6,17.1,15.1
University of Stirling,university-of-stirling,logo-jpg/313ec8e6d00.jpg,701-800,United Kingdom,gb,46-51,,0,0,6.6,7,17,16.4
University of Szeged,university-of-szeged,logo-jpg/26a33547500.jpg,701-800,Hungary,hu,3,,0,9.2,0,2.9,21.7,10.2
University of Tabriz,university-of-tabriz,logo/307321cde.png,701-800,Iran,ir,4-7,,0,0,6.6,1.4,25.5,11.4
University of Tartu,university-of-tartu,logo/d6c752216.png,701-800,Estonia,ee,1,,0,0,0,10,24.5,11.4
University of the Punjab,university-of-the-punjab,logo/835e3e320.png,701-800,Pakistan,pk,2-3,,12.8,0,0,1.4,26.3,12
University of the Sunshine Coast,university-of-the-sunshine-coast,logo/a6b0f3fd9.png,701-800,Australia,au,29,,0,0,6.6,5.2,18.3,22.8
University of Udine,university-of-udine,logo/cc6b2ef42.png,701-800,Italy,it,32,,0,0,6.6,3.2,19.9,16.7
University of Wisconsin-Milwaukee,university-of-wisconsin-milwaukee,logo/4ae02c6be.png,701-800,United States,us,158-171,,9.1,0,0,6.3,20.8,14.1
University of Wyoming,university-of-wyoming,logo/23ff65b3f.png,701-800,United States,us,158-171,,0,0,6.6,7,19.9,15.9
University Rovira i Virgili,university-rovira-i-virgili,logo/1557d4c88.png,701-800,Spain,es,21-27,,0,0,0,5.6,22.5,21.6
Ural Federal University,ural-federal-university,logo/7809fb0d7.png,701-800,Russia,ru,4-7,,0,0,0,2.5,31.8,13.7
Vellore Institute of Technology,vellore-institute-of-technology,logo/c9bae2aa7.png,701-800,India,in,5-8,,0,0,0,0,32.1,13.8
Waseda University,waseda-university,logo/791423400.png,701-800,Japan,jp,20-23,,0,0,0,6.8,27.2,12.1
Zhejiang Chinese Medical University,zhejiang-chinese-medical-university,logo/35945029.png,701-800,China,cn,130-147,,0,0,6.6,1.4,24.4,12.4
Zhejiang Sci-Tech University,zhejiang-sci-tech-university,logo/16934191.png,701-800,China,cn,130-147,,0,0,0,4.8,28.8,11.2
AGH University of Krakow,agh-university-of-science-and-technology,logo/f67d4a423.png,801-900,Poland,pl,3-4,,0,0,0,1.4,26.7,11.2
Ajou University,ajou-university,logo/7e96af27b.png,801-900,South Korea,kr,24-29,,0,0,0,2.5,24.3,14.9
Aligarh Muslim University,aligarh-muslim-university,logo/e0618d00b.png,801-900,India,in,9-12,,0,0,6.6,2.5,21.1,9.6
Amherst College,amherst-college,logo/dfcf28882.png,801-900,United States,us,172-179,,24.6,0,0,4.4,7.5,21.4
Anhui University of Technology,anhui-university-of-technology,logo/48772206.png,801-900,China,cn,148-170,,0,0,9.3,0,20.2,9.8
Ankara University,ankara-university,logo/e0cbd915b.png,801-900,Turkey,tr,5,,0,0,0,3.8,26.1,11.4
AUT University,aut-university,logo/04d925a97.png,801-900,New Zealand,nz,6-8,,0,0,6.6,2.7,20.5,14.9
Bournemouth University,bournemouth-university,logo-jpg/0f269930800.jpg,801-900,United Kingdom,gb,52-56,,0,0,6.6,5.4,16.9,12.5
Chengdu University of Technology,chengdu-university-of-technology,logo/46566063.png,801-900,China,cn,148-170,,0,0,0,0,29,11.1
China Pharmaceutical University,china-pharmaceutical-university,logo/95091776.png,801-900,China,cn,148-170,,0,0,0,5,24.3,13.1
Chongqing University of Posts and Telecommunications,chongqing-university-of-posts-and-telecommunications,logo/60895367.png,801-900,China,cn,148-170,,0,0,6.6,0,23.1,10.3
Colorado School of Mines,colorado-school-of-mines,logo/71fc2b100.png,801-900,United States,us,172-179,,0,0,0,8.3,17.6,22.2
Cranfield University,cranfield-university,logo-jpg/b2bd4ff3400.jpg,801-900,United Kingdom,gb,52-56,,0,0,6.6,2.9,17.6,17.9
Czech Technical University in Prague,czech-technical-university-in-prague,logo/d19a37f52.png,801-900,Czech Republic,cz,6,,5.2,0,0,3.4,21.9,13.3
Dongguk University,dongguk-university,logo/ce717b3ee.png,801-900,South Korea,kr,24-29,,0,0,0,2,25.4,13.3
Federal University of Santa Maria,federal-university-of-santa-maria,logo-jpg/2f32e6bd300.jpg,801-900,Brazil,br,11-14,,0,0,6.6,1.4,23,10.3
Federal University of Sao Carlos,federal-university-of-sao-carlos,logo/451958fbe.png,801-900,Brazil,br,11-14,,0,0,0,4.4,25.5,11.2
Federal University of Viçosa,federal-university-of-viosa,logo/389df2098.png,801-900,Brazil,br,11-14,,0,0,6.6,2,22.8,10.2
Fluminense Federal University,fluminense-federal-university,logo/d8d78476a.png,801-900,Brazil,br,11-14,,0,0,6.6,3.8,20.3,9.3
Fordham University,fordham-university,logo/0ae630f59.png,801-900,United States,us,172-179,,0,0,6.6,3.8,16.9,13.1
Free University of Bozen-Bolzano,free-university-of-bozen-bolzano,logo/f8dbf6898.png,801-900,Italy,it,33-39,,0,0,9.3,1.4,14.6,24.5
Gachon University,gachon-university,logo-jpg/b9d01b19200.jpg,801-900,South Korea,kr,24-29,,0,0,0,2,27.6,15.1
The Graduate University for Advanced Studies,the-graduate-university-for-advanced-studies,logo-jpg/b0ab0cee300.jpg,801-900,Japan,jp,24-28,,0,0,0,11.1,18.5,9.3
Graz University of Technology,graz-university-of-technology,logo/908f115c6.png,801-900,Austria,at,9-12,,0,0,0,5.6,19.7,19.3
Guangzhou University of Chinese Medicine,guangzhou-university-of-chinese-medicine,logo/22449906.png,801-900,China,cn,148-170,,0,0,0,2,26.9,11
Gwangju Institute of Science and Technology,gwangju-institute-of-science-and-technology,logo-jpg/80b7dd27c00.jpg,801-900,South Korea,kr,24-29,,0,0,0,5.5,17.6,22.5
Hallym University,hallym-university,logo/27af3a63f.png,801-900,South Korea,kr,24-29,,0,0,0,3.5,23.2,14.2
Hangzhou Normal University,hangzhou-normal-university,logo/19604361.png,801-900,China,cn,148-170,,0,0,0,2.9,26.6,11.1
Hebei Medical University,hebei-medical-university,logo/28892538.png,801-900,China,cn,148-170,,0,0,0,0,28.4,16.7
Homi Bhabha National Institute,homi-bhabha-national-institute,logo/473319d35.png,801-900,India,in,9-12,,0,0,0,4.8,26.7,11.7
Hunan Agricultural University,hunan-agricultural-university,logo/66911347.png,801-900,China,cn,148-170,,0,0,6.6,1.4,23.2,10.3
Johannes Kepler University Linz,johannes-kepler-university-linz,logo/433ab9517.png,801-900,Austria,at,9-12,,0,0,0,6.3,18.9,18.8
